accuracy,loss,val_accuracy,val_loss
0.36031579971313477,1.7698075771331787,0.3449000120162964,1.8232728242874146
0.4625789523124695,1.4702563285827637,0.4187999963760376,1.6283740997314453
0.5183157920837402,1.3234578371047974,0.45019999146461487,1.478196144104004
0.5595263242721558,1.2277806997299194,0.492000013589859,1.330762505531311
0.5915526151657104,1.1444321870803833,0.5087000131607056,1.3844020366668701
0.6266841888427734,1.0517327785491943,0.589900016784668,1.1561650037765503
0.6539736986160278,0.9729793667793274,0.6029999852180481,1.082103967666626
0.6806842088699341,0.9083520770072937,0.6498000025749207,1.06086003780365
